#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
451798	851041	851085	31594	31630	YLR330W	YLR370C	CHS5	ARC18	CAL3	-	Synthetic Growth Defect	genetic	Tong AH (2004)	14764870	559292	559292	High Throughput	-	-	vegetative growth	-	-	BioGRID
451826	853346	851085	33658	31630	YJL099W	YLR370C	CHS6	ARC18	CSD3	-	Synthetic Growth Defect	genetic	Tong AH (2004)	14764870	559292	559292	High Throughput	-	-	vegetative growth	-	-	BioGRID
452080	852218	851085	32637	31630	YBL061C	YLR370C	SKT5	ARC18	CSD4|CAL2|CHS4	-	Synthetic Growth Defect	genetic	Tong AH (2004)	14764870	559292	559292	High Throughput	-	-	vegetative growth	-	-	BioGRID
453470	851485	851085	31987	31630	YDL074C	YLR370C	BRE1	ARC18	-	-	Synthetic Growth Defect	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	vegetative growth	confirmed by RSA	-	BioGRID
453910	854315	851085	34541	31630	YOR144C	YLR370C	ELG1	ARC18	RTT110	-	Synthetic Growth Defect	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	vegetative growth	confirmed by RSA	-	BioGRID
454628	856852	851085	36861	31630	YER116C	YLR370C	SLX8	ARC18	-	-	Synthetic Growth Defect	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	vegetative growth	confirmed by RSA	-	BioGRID
454717	854980	851085	35141	31630	YML028W	YLR370C	TSA1	ARC18	TPX1|ZRG14	-	Synthetic Growth Defect	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	vegetative growth	confirmed by RSA	-	BioGRID
455113	856404	851085	36440	31630	YHR013C	YLR370C	ARD1	ARC18	NAA10	-	Synthetic Growth Defect	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	vegetative growth	confirmed by RSA	-	BioGRID
455615	851521	851085	32018	31630	YDL040C	YLR370C	NAT1	ARC18	NAA15|AAA1	-	Synthetic Growth Defect	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	vegetative growth	confirmed by RSA	-	BioGRID
456017	856817	851085	36828	31630	YER083C	YLR370C	GET2	ARC18	RMD7|HUR2	-	Synthetic Lethality	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	inviable	synthetic growth defect confirmed by RSA, synthetic lethality shown by tetrad analysis	-	BioGRID
456129	856052	851085	36125	31630	YPL055C	YLR370C	LGE1	ARC18	-	-	Synthetic Lethality	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	inviable	confirmed by RSA	-	BioGRID
456311	853327	851085	33639	31630	YJL115W	YLR370C	ASF1	ARC18	CIA1	-	Synthetic Lethality	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	inviable	confirmed by RSA	-	BioGRID
456503	852864	851085	33226	31630	YGL020C	YLR370C	GET1	ARC18	MDM39	-	Synthetic Lethality	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	inviable	confirmed by RSA	-	BioGRID
456759	854034	851085	34285	31630	YOL115W	YLR370C	PAP2	ARC18	TRF4	-	Synthetic Lethality	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	inviable	confirmed by RSA	-	BioGRID
457027	850430	851085	31042	31630	YCR066W	YLR370C	RAD18	ARC18	-	-	Synthetic Growth Defect	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	vegetative growth	confirmed by tetrad analysis	-	BioGRID
457934	852822	851085	33189	31630	YGL058W	YLR370C	RAD6	ARC18	UBC2|PSO8	-	Synthetic Lethality	genetic	Pan X (2006)	16487579	559292	559292	High Throughput	-	-	inviable	confirmed by tetrad analysis	-	BioGRID
459155	851085	854163	31630	34405	YLR370C	YOR002W	ARC18	ALG6	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459185	851085	854233	31630	34466	YLR370C	YOR067C	ARC18	ALG8	-	YOR29-18	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459215	854233	851085	34466	31630	YOR067C	YLR370C	ALG8	ARC18	YOR29-18	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459216	854163	851085	34405	31630	YOR002W	YLR370C	ALG6	ARC18	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459217	853870	851085	34133	31630	YKR001C	YLR370C	VPS1	ARC18	GRD1|LAM1|VPL1|VPT26|SPO15	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459218	855196	851085	35338	31630	YMR161W	YLR370C	HLJ1	ARC18	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459219	855256	851085	35394	31630	YMR216C	YLR370C	SKY1	ARC18	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459220	851210	851085	31743	31630	YAL023C	YLR370C	PMT2	ARC18	FUN25	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459221	855393	851085	35517	31630	YNL323W	YLR370C	LEM3	ARC18	BRE3|ROS3	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459222	852709	851085	33087	31630	YGL167C	YLR370C	PMR1	ARC18	BSD1|SSC1|LDB1	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459223	850800	851085	31383	31630	YLR110C	YLR370C	CCW12	ARC18	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459224	853582	851085	33874	31630	YJR118C	YLR370C	ILM1	ARC18	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459225	854876	851085	35046	31630	YML097C	YLR370C	VPS9	ARC18	VPL31|VPT9	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459226	852955	851085	33308	31630	YGR063C	YLR370C	SPT4	ARC18	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459227	850411	851085	31026	31630	YCR044C	YLR370C	PER1	ARC18	COS16	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459228	854161	851085	34403	31630	YOL001W	YLR370C	PHO80	ARC18	VAC5|AGS3|TUP7	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459229	856681	851085	36698	31630	YEL031W	YLR370C	SPF1	ARC18	COD1|PER9|PIO1	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459230	852826	851085	33193	31630	YGL054C	YLR370C	ERV14	ARC18	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459231	853900	851085	34162	31630	YKR029C	YLR370C	SET3	ARC18	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459232	851335	851085	31853	31630	YDL192W	YLR370C	ARF1	ARC18	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459233	856817	851085	36828	31630	YER083C	YLR370C	GET2	ARC18	RMD7|HUR2	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459256	851085	851335	31630	31853	YLR370C	YDL192W	ARC18	ARF1	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459337	851085	850800	31630	31383	YLR370C	YLR110C	ARC18	CCW12	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459545	851085	852826	31630	33193	YLR370C	YGL054C	ARC18	ERV14	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459715	851085	856817	31630	36828	YLR370C	YER083C	ARC18	GET2	-	RMD7|HUR2	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459884	851085	855196	31630	35338	YLR370C	YMR161W	ARC18	HLJ1	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
459979	851085	853582	31630	33874	YLR370C	YJR118C	ARC18	ILM1	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460036	851085	855393	31630	35517	YLR370C	YNL323W	ARC18	LEM3	-	BRE3|ROS3	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460306	851085	850411	31630	31026	YLR370C	YCR044C	ARC18	PER1	-	COS16	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460352	851085	854161	31630	34403	YLR370C	YOL001W	ARC18	PHO80	-	VAC5|AGS3|TUP7	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460394	851085	852709	31630	33087	YLR370C	YGL167C	ARC18	PMR1	-	BSD1|SSC1|LDB1	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460441	851085	851210	31630	31743	YLR370C	YAL023C	ARC18	PMT2	-	FUN25	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460594	851085	853900	31630	34162	YLR370C	YKR029C	ARC18	SET3	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460643	851085	855256	31630	35394	YLR370C	YMR216C	ARC18	SKY1	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460705	851085	856681	31630	36698	YLR370C	YEL031W	ARC18	SPF1	-	COD1|PER9|PIO1	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460754	851085	852955	31630	33308	YLR370C	YGR063C	ARC18	SPT4	-	-	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
460995	851085	853870	31630	34133	YLR370C	YKR001C	ARC18	VPS1	-	GRD1|LAM1|VPL1|VPT26|SPO15	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
461157	851085	854876	31630	35046	YLR370C	YML097C	ARC18	VPS9	-	VPL31|VPT9	Phenotypic Suppression	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
461260	851214	851085	31747	31630	YAL019W	YLR370C	FUN30	ARC18	-	-	Phenotypic Enhancement	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
461631	851085	851214	31630	31747	YLR370C	YAL019W	ARC18	FUN30	-	-	Phenotypic Enhancement	genetic	Jonikas MC (2009)	19325107	559292	559292	High Throughput	-	-	protein/peptide accumulation	-	-	BioGRID
486394	854353	851085	34576	31630	YOR181W	YLR370C	LAS17	ARC18	BEE1	-	Affinity Capture-MS	physical	Michelot A (2010)	21035341	559292	559292	High Throughput	-	-	-	MudPIT and tandem mass spectra analysis were used to identify proteins associated with Las17 functionalized microbeads.	-	BioGRID
511149	850800	851085	31383	31630	YLR110C	YLR370C	CCW12	ARC18	-	-	Synthetic Lethality	genetic	Ragni E (2011)	21320323	559292	559292	High Throughput	-	-	inviable	High Throughput: Synthetic Genetic Analysis (SGA)|Low Throughput: Genetic interactions confirmed by random spore analysis.	-	BioGRID
514470	851085	852864	31630	33226	YLR370C	YGL020C	ARC18	GET1	-	MDM39	Positive Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	3.287197	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
514726	851085	856753	31630	36766	YLR370C	YER031C	ARC18	YPT31	-	YPT8	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-6.079702	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
514969	851085	855418	31630	35540	YLR370C	YNL298W	ARC18	CLA4	-	ERC10	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-3.958118	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515027	851085	855988	31630	36066	YLR370C	YPL115C	ARC18	BEM3	-	-	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-4.150476	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515035	851085	852563	31630	32956	YLR370C	YBR260C	ARC18	RGD1	-	-	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-3.124775	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515043	851085	856425	31630	36461	YLR370C	YHR030C	ARC18	SLT2	-	BYC2|MPK1|SLK2	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-9.949929	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515070	851085	853350	31630	33662	YLR370C	YJL095W	ARC18	BCK1	-	LAS3|SSP31|SAP3|SLK1	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-12.258277	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515109	851085	854647	31630	34833	YLR370C	YIL159W	ARC18	BNR1	-	-	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-12.491463	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515126	851085	850574	31630	31172	YLR370C	YFR019W	ARC18	FAB1	-	SVL7	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-2.501249	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515127	851085	851996	31630	32449	YLR370C	YDR388W	ARC18	RVS167	-	-	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-11.984602	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515128	850450	851085	31060	31630	YCR088W	YLR370C	ABP1	ARC18	-	-	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-2.858129	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515129	851085	856715	31630	36728	YLR370C	YEL003W	ARC18	GIM4	-	PFD2	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-10.893644	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515130	851085	853131	31630	33470	YLR370C	YGR217W	ARC18	CCH1	-	-	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-2.772155	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515131	851085	852324	31630	32737	YLR370C	YBR036C	ARC18	CSG2	-	CLS2	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-3.369671	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
515132	851085	850436	31630	31048	YLR370C	YCR073C	ARC18	SSK22	-	-	Negative Genetic	genetic	Aguilar PS (2010)	20526336	559292	559292	High Throughput	-2.789279	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants. Genetic interactions were considered significant if they had an S score > 2.5 for positive interactions (epistatic or suppressor interactions) and S score < -2.5 for negative interactions (synthetic sick/lethal interactions).	-	BioGRID
520308	854144	851085	34387	31630	YOL016C	YLR370C	CMK2	ARC18	-	-	Reconstituted Complex	physical	Fasolo J (2011)	21460040	559292	559292	High Throughput	-	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BioGRID
585415	853507	851085	33801	31630	YJR048W	YLR370C	CYC1	ARC18	-	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-11.38749317	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585416	853550	851085	33842	31630	YJR088C	YLR370C	EMC2	ARC18	-	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	2.884224638	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585417	853553	851085	33845	31630	YJR091C	YLR370C	JSN1	ARC18	PUF1	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.590071921	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585418	853581	851085	33873	31630	YJR117W	YLR370C	STE24	ARC18	AFC1|PIO2	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-9.241240279	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585419	853582	851085	33874	31630	YJR118C	YLR370C	ILM1	ARC18	-	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.748920905	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585420	853741	851085	34016	31630	YKL119C	YLR370C	VPH2	ARC18	CLS10|VMA12	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-4.087867247	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585421	850776	851085	31360	31630	YLR087C	YLR370C	CSF1	ARC18	-	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-4.657732595	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585422	850966	851085	31529	31630	YLR262C	YLR370C	YPT6	ARC18	-	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	3.549549067	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585423	851013	851085	31569	31630	YLR304C	YLR370C	ACO1	ARC18	GLU1	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.580966916	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585424	854888	851085	35055	31630	YML086C	YLR370C	ALO1	ARC18	-	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.613590593	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585425	854914	851085	35080	31630	YML125C	YLR370C	PGA3	ARC18	NQR1	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-6.286979378	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585426	855048	851085	35204	31630	YMR032W	YLR370C	HOF1	ARC18	CYK2	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	5.055012176	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
